Stops,Stints,Compounds,TotalTime_s
2,"(28, 15, 13)","('Medium', 'Soft', 'Soft')",5057.952383547713
2,"(13, 15, 28)","('Soft', 'Soft', 'Medium')",5057.952383547713
2,"(12, 18, 26)","('Soft', 'Soft', 'Medium')",5058.034708219872
2,"(18, 26, 12)","('Soft', 'Medium', 'Soft')",5058.034708219872
2,"(18, 12, 26)","('Soft', 'Soft', 'Medium')",5058.034708219872
2,"(26, 18, 12)","('Medium', 'Soft', 'Soft')",5058.034708219872
2,"(26, 12, 18)","('Medium', 'Soft', 'Soft')",5058.034708219872
2,"(12, 26, 18)","('Soft', 'Medium', 'Soft')",5058.034708219872
2,"(19, 25, 12)","('Soft', 'Medium', 'Soft')",5058.07643464108
2,"(19, 12, 25)","('Soft', 'Soft', 'Medium')",5058.07643464108
2,"(25, 19, 12)","('Medium', 'Soft', 'Soft')",5058.07643464108
2,"(12, 19, 25)","('Soft', 'Soft', 'Medium')",5058.07643464108
2,"(25, 12, 19)","('Medium', 'Soft', 'Soft')",5058.07643464108
2,"(12, 25, 19)","('Soft', 'Medium', 'Soft')",5058.07643464108
2,"(27, 17, 12)","('Medium', 'Soft', 'Soft')",5058.102841772987
2,"(17, 12, 27)","('Soft', 'Soft', 'Medium')",5058.102841772987
2,"(12, 27, 17)","('Soft', 'Medium', 'Soft')",5058.102841772987
2,"(12, 17, 27)","('Soft', 'Soft', 'Medium')",5058.102841772987
2,"(27, 12, 17)","('Medium', 'Soft', 'Soft')",5058.102841772987
2,"(17, 27, 12)","('Soft', 'Medium', 'Soft')",5058.102841772987
2,"(20, 24, 12)","('Soft', 'Medium', 'Soft')",5058.228021036611
2,"(20, 12, 24)","('Soft', 'Soft', 'Medium')",5058.228021036611
2,"(12, 20, 24)","('Soft', 'Soft', 'Medium')",5058.228021036611
2,"(24, 20, 12)","('Medium', 'Soft', 'Soft')",5058.228021036611
2,"(24, 12, 20)","('Medium', 'Soft', 'Soft')",5058.228021036611
2,"(12, 24, 20)","('Soft', 'Medium', 'Soft')",5058.228021036611
2,"(21, 22, 13)","('Medium', 'Soft', 'Soft')",5058.247100893434
2,"(13, 22, 21)","('Soft', 'Soft', 'Medium')",5058.247100893434
2,"(22, 13, 21)","('Soft', 'Soft', 'Medium')",5058.247100893434
2,"(21, 13, 22)","('Medium', 'Soft', 'Soft')",5058.247100893434
2,"(13, 21, 22)","('Soft', 'Medium', 'Soft')",5058.247100893434
2,"(22, 21, 13)","('Soft', 'Medium', 'Soft')",5058.247100893434
2,"(28, 16, 12)","('Medium', 'Soft', 'Soft')",5058.280835300422
2,"(16, 12, 28)","('Soft', 'Soft', 'Medium')",5058.280835300422
2,"(12, 16, 28)","('Soft', 'Soft', 'Medium')",5058.280835300422
2,"(12, 28, 16)","('Soft', 'Medium', 'Soft')",5058.280835300422
2,"(28, 12, 16)","('Medium', 'Soft', 'Soft')",5058.280835300422
2,"(16, 28, 12)","('Soft', 'Medium', 'Soft')",5058.280835300422
2,"(19, 17, 20)","('Medium', 'Hard', 'Medium')",5058.323989857787
2,"(20, 19, 17)","('Medium', 'Medium', 'Hard')",5058.323989857787
2,"(17, 20, 19)","('Hard', 'Medium', 'Medium')",5058.323989857787
2,"(20, 17, 19)","('Medium', 'Hard', 'Medium')",5058.323989857787
2,"(19, 20, 17)","('Medium', 'Medium', 'Hard')",5058.323989857787
2,"(17, 19, 20)","('Hard', 'Medium', 'Medium')",5058.323989857787
2,"(17, 18, 21)","('Hard', 'Medium', 'Medium')",5058.324741971292
2,"(21, 18, 17)","('Medium', 'Medium', 'Hard')",5058.324741971292
2,"(18, 17, 21)","('Medium', 'Hard', 'Medium')",5058.324741971292
2,"(18, 21, 17)","('Medium', 'Medium', 'Hard')",5058.324741971292
2,"(21, 17, 18)","('Medium', 'Hard', 'Medium')",5058.324741971292
2,"(17, 21, 18)","('Hard', 'Medium', 'Medium')",5058.324741971292
2,"(22, 17, 17)","('Medium', 'Medium', 'Hard')",5058.3262461983
2,"(17, 22, 17)","('Hard', 'Medium', 'Medium')",5058.3262461983
2,"(17, 17, 22)","('Medium', 'Hard', 'Medium')",5058.3262461983
2,"(22, 17, 17)","('Medium', 'Hard', 'Medium')",5058.3262461983
2,"(17, 22, 17)","('Medium', 'Medium', 'Hard')",5058.3262461983
2,"(17, 17, 22)","('Hard', 'Medium', 'Medium')",5058.3262461983
2,"(23, 16, 17)","('Medium', 'Medium', 'Hard')",5058.328502538814
2,"(16, 17, 23)","('Medium', 'Hard', 'Medium')",5058.328502538814
2,"(16, 23, 17)","('Medium', 'Medium', 'Hard')",5058.328502538814
2,"(17, 23, 16)","('Hard', 'Medium', 'Medium')",5058.328502538814
2,"(23, 17, 16)","('Medium', 'Hard', 'Medium')",5058.328502538814
2,"(17, 16, 23)","('Hard', 'Medium', 'Medium')",5058.328502538814
2,"(24, 15, 17)","('Medium', 'Medium', 'Hard')",5058.331510992832
2,"(24, 17, 15)","('Medium', 'Hard', 'Medium')",5058.331510992832
2,"(15, 24, 17)","('Medium', 'Medium', 'Hard')",5058.331510992832
2,"(15, 17, 24)","('Medium', 'Hard', 'Medium')",5058.331510992832
2,"(17, 24, 15)","('Hard', 'Medium', 'Medium')",5058.331510992832
2,"(17, 15, 24)","('Hard', 'Medium', 'Medium')",5058.331510992832
2,"(17, 14, 25)","('Hard', 'Medium', 'Medium')",5058.335271560353
2,"(25, 17, 14)","('Medium', 'Hard', 'Medium')",5058.335271560353
2,"(14, 25, 17)","('Medium', 'Medium', 'Hard')",5058.335271560353
2,"(25, 14, 17)","('Medium', 'Medium', 'Hard')",5058.335271560353
2,"(14, 17, 25)","('Medium', 'Hard', 'Medium')",5058.335271560353
2,"(17, 25, 14)","('Hard', 'Medium', 'Medium')",5058.335271560353
2,"(26, 17, 13)","('Medium', 'Hard', 'Medium')",5058.33978424138
2,"(13, 17, 26)","('Medium', 'Hard', 'Medium')",5058.33978424138
2,"(13, 26, 17)","('Medium', 'Medium', 'Hard')",5058.33978424138
2,"(26, 13, 17)","('Medium', 'Medium', 'Hard')",5058.33978424138
2,"(17, 26, 13)","('Hard', 'Medium', 'Medium')",5058.33978424138
2,"(17, 13, 26)","('Hard', 'Medium', 'Medium')",5058.33978424138
2,"(27, 17, 12)","('Medium', 'Hard', 'Medium')",5058.345049035911
2,"(17, 27, 12)","('Hard', 'Medium', 'Medium')",5058.345049035911
2,"(27, 12, 17)","('Medium', 'Medium', 'Hard')",5058.345049035911
2,"(17, 12, 27)","('Hard', 'Medium', 'Medium')",5058.345049035911
2,"(12, 17, 27)","('Medium', 'Hard', 'Medium')",5058.345049035911
2,"(12, 27, 17)","('Medium', 'Medium', 'Hard')",5058.345049035911
2,"(13, 29, 14)","('Soft', 'Medium', 'Soft')",5058.349720967041
2,"(29, 14, 13)","('Medium', 'Soft', 'Soft')",5058.349720967041
2,"(13, 14, 29)","('Soft', 'Soft', 'Medium')",5058.349720967041
2,"(14, 29, 13)","('Soft', 'Medium', 'Soft')",5058.349720967041
2,"(29, 13, 14)","('Medium', 'Soft', 'Soft')",5058.349720967041
2,"(14, 13, 29)","('Soft', 'Soft', 'Medium')",5058.349720967041
2,"(11, 17, 28)","('Medium', 'Hard', 'Medium')",5058.351065943946
2,"(11, 28, 17)","('Medium', 'Medium', 'Hard')",5058.351065943946
2,"(28, 17, 11)","('Medium', 'Hard', 'Medium')",5058.351065943946
2,"(17, 11, 28)","('Hard', 'Medium', 'Medium')",5058.351065943946
2,"(17, 28, 11)","('Hard', 'Medium', 'Medium')",5058.351065943946
2,"(28, 11, 17)","('Medium', 'Medium', 'Hard')",5058.351065943946
2,"(10, 29, 17)","('Medium', 'Medium', 'Hard')",5058.357834965486
2,"(29, 10, 17)","('Medium', 'Medium', 'Hard')",5058.357834965486
2,"(17, 29, 10)","('Hard', 'Medium', 'Medium')",5058.357834965486
2,"(10, 17, 29)","('Medium', 'Hard', 'Medium')",5058.357834965486
2,"(17, 10, 29)","('Hard', 'Medium', 'Medium')",5058.357834965486
2,"(29, 17, 10)","('Medium', 'Hard', 'Medium')",5058.357834965486
2,"(17, 30, 9)","('Hard', 'Medium', 'Medium')",5058.36535610053
2,"(17, 9, 30)","('Hard', 'Medium', 'Medium')",5058.36535610053
2,"(30, 17, 9)","('Medium', 'Hard', 'Medium')",5058.36535610053
2,"(9, 17, 30)","('Medium', 'Hard', 'Medium')",5058.36535610053
2,"(9, 30, 17)","('Medium', 'Medium', 'Hard')",5058.36535610053
2,"(30, 9, 17)","('Medium', 'Medium', 'Hard')",5058.36535610053
2,"(19, 30, 7)","('Soft', 'Medium', 'Hard')",5058.422645100299
2,"(19, 7, 30)","('Soft', 'Hard', 'Medium')",5058.422645100299
2,"(30, 7, 19)","('Medium', 'Hard', 'Soft')",5058.422645100299
2,"(30, 19, 7)","('Medium', 'Soft', 'Hard')",5058.422645100299
2,"(7, 30, 19)","('Hard', 'Medium', 'Soft')",5058.422645100299
2,"(7, 19, 30)","('Hard', 'Soft', 'Medium')",5058.422645100299
2,"(12, 21, 23)","('Soft', 'Soft', 'Medium')",5058.489467406463
2,"(12, 23, 21)","('Soft', 'Medium', 'Soft')",5058.489467406463
2,"(23, 21, 12)","('Medium', 'Soft', 'Soft')",5058.489467406463
2,"(21, 23, 12)","('Soft', 'Medium', 'Soft')",5058.489467406463
2,"(23, 12, 21)","('Medium', 'Soft', 'Soft')",5058.489467406463
2,"(21, 12, 23)","('Soft', 'Soft', 'Medium')",5058.489467406463
2,"(29, 15, 12)","('Medium', 'Soft', 'Soft')",5058.568688802181
2,"(15, 12, 29)","('Soft', 'Soft', 'Medium')",5058.568688802181
2,"(15, 29, 12)","('Soft', 'Medium', 'Soft')",5058.568688802181
2,"(29, 12, 15)","('Medium', 'Soft', 'Soft')",5058.568688802181
2,"(12, 15, 29)","('Soft', 'Soft', 'Medium')",5058.568688802181
2,"(12, 29, 15)","('Soft', 'Medium', 'Soft')",5058.568688802181
2,"(7, 29, 20)","('Hard', 'Medium', 'Soft')",5058.5723512120685
2,"(29, 20, 7)","('Medium', 'Soft', 'Hard')",5058.5723512120685
2,"(7, 20, 29)","('Hard', 'Soft', 'Medium')",5058.5723512120685
2,"(29, 7, 20)","('Medium', 'Hard', 'Soft')",5058.5723512120685
2,"(20, 29, 7)","('Soft', 'Medium', 'Hard')",5058.5723512120685
2,"(20, 7, 29)","('Soft', 'Hard', 'Medium')",5058.5723512120685
2,"(18, 27, 11)","('Soft', 'Medium', 'Soft')",5058.759745278406
2,"(11, 18, 27)","('Soft', 'Soft', 'Medium')",5058.759745278406
2,"(18, 11, 27)","('Soft', 'Soft', 'Medium')",5058.759745278406
2,"(27, 11, 18)","('Medium', 'Soft', 'Soft')",5058.759745278406
2,"(11, 27, 18)","('Soft', 'Medium', 'Soft')",5058.759745278406
2,"(27, 18, 11)","('Medium', 'Soft', 'Soft')",5058.759745278406
2,"(26, 11, 19)","('Medium', 'Soft', 'Soft')",5058.801095642861
2,"(19, 26, 11)","('Soft', 'Medium', 'Soft')",5058.801095642861
2,"(11, 26, 19)","('Soft', 'Medium', 'Soft')",5058.801095642861
2,"(19, 11, 26)","('Soft', 'Soft', 'Medium')",5058.801095642861
2,"(26, 19, 11)","('Medium', 'Soft', 'Soft')",5058.801095642861
2,"(11, 19, 26)","('Soft', 'Soft', 'Medium')",5058.801095642861
2,"(17, 11, 28)","('Soft', 'Soft', 'Medium')",5058.828254888272
2,"(28, 11, 17)","('Medium', 'Soft', 'Soft')",5058.828254888272
2,"(17, 28, 11)","('Soft', 'Medium', 'Soft')",5058.828254888272
2,"(28, 17, 11)","('Medium', 'Soft', 'Soft')",5058.828254888272
2,"(11, 28, 17)","('Soft', 'Medium', 'Soft')",5058.828254888272
2,"(11, 17, 28)","('Soft', 'Soft', 'Medium')",5058.828254888272
2,"(7, 28, 21)","('Hard', 'Medium', 'Soft')",5058.831917298159
2,"(28, 21, 7)","('Medium', 'Soft', 'Hard')",5058.831917298159
2,"(28, 7, 21)","('Medium', 'Hard', 'Soft')",5058.831917298159
2,"(7, 21, 28)","('Hard', 'Soft', 'Medium')",5058.831917298159
2,"(21, 7, 28)","('Soft', 'Hard', 'Medium')",5058.831917298159
2,"(21, 28, 7)","('Soft', 'Medium', 'Hard')",5058.831917298159
2,"(13, 30, 13)","('Soft', 'Medium', 'Soft')",5058.8569183606905
2,"(13, 13, 30)","('Soft', 'Soft', 'Medium')",5058.8569183606905
2,"(30, 13, 13)","('Medium', 'Soft', 'Soft')",5058.8569183606905
2,"(12, 22, 22)","('Soft', 'Medium', 'Soft')",5058.860773750637
2,"(12, 22, 22)","('Soft', 'Soft', 'Medium')",5058.860773750637
2,"(22, 22, 12)","('Medium', 'Soft', 'Soft')",5058.860773750637
2,"(22, 12, 22)","('Medium', 'Soft', 'Soft')",5058.860773750637
2,"(22, 12, 22)","('Soft', 'Soft', 'Medium')",5058.860773750637
2,"(22, 22, 12)","('Soft', 'Medium', 'Soft')",5058.860773750637
2,"(25, 11, 20)","('Medium', 'Soft', 'Soft')",5058.952305981639
2,"(25, 20, 11)","('Medium', 'Soft', 'Soft')",5058.952305981639
2,"(11, 20, 25)","('Soft', 'Soft', 'Medium')",5058.952305981639
2,"(20, 11, 25)","('Soft', 'Soft', 'Medium')",5058.952305981639
2,"(11, 25, 20)","('Soft', 'Medium', 'Soft')",5058.952305981639
2,"(20, 25, 11)","('Soft', 'Medium', 'Soft')",5058.952305981639
2,"(14, 30, 12)","('Soft', 'Medium', 'Soft')",5058.966402278261
2,"(30, 14, 12)","('Medium', 'Soft', 'Soft')",5058.966402278261
2,"(14, 12, 30)","('Soft', 'Soft', 'Medium')",5058.966402278261
2,"(30, 12, 14)","('Medium', 'Soft', 'Soft')",5058.966402278261
2,"(12, 14, 30)","('Soft', 'Soft', 'Medium')",5058.966402278261
2,"(12, 30, 14)","('Soft', 'Medium', 'Soft')",5058.966402278261
2,"(11, 29, 16)","('Soft', 'Medium', 'Soft')",5059.00662447246
2,"(29, 11, 16)","('Medium', 'Soft', 'Soft')",5059.00662447246
2,"(11, 16, 29)","('Soft', 'Soft', 'Medium')",5059.00662447246
2,"(16, 29, 11)","('Soft', 'Medium', 'Soft')",5059.00662447246
2,"(29, 16, 11)","('Medium', 'Soft', 'Soft')",5059.00662447246
2,"(16, 11, 29)","('Soft', 'Soft', 'Medium')",5059.00662447246
2,"(22, 7, 27)","('Soft', 'Hard', 'Medium')",5059.201343358573
2,"(7, 22, 27)","('Hard', 'Soft', 'Medium')",5059.201343358573
2,"(27, 7, 22)","('Medium', 'Hard', 'Soft')",5059.201343358573
2,"(27, 22, 7)","('Medium', 'Soft', 'Hard')",5059.201343358573
2,"(22, 27, 7)","('Soft', 'Medium', 'Hard')",5059.201343358573
2,"(7, 27, 22)","('Hard', 'Medium', 'Soft')",5059.201343358573
2,"(21, 24, 11)","('Soft', 'Medium', 'Soft')",5059.21337629474
2,"(11, 21, 24)","('Soft', 'Soft', 'Medium')",5059.21337629474
2,"(11, 24, 21)","('Soft', 'Medium', 'Soft')",5059.21337629474
2,"(21, 11, 24)","('Soft', 'Soft', 'Medium')",5059.21337629474
2,"(24, 21, 11)","('Medium', 'Soft', 'Soft')",5059.21337629474
2,"(24, 11, 21)","('Medium', 'Soft', 'Soft')",5059.21337629474
2,"(11, 30, 15)","('Soft', 'Medium', 'Soft')",5059.29485403097
2,"(30, 11, 15)","('Medium', 'Soft', 'Soft')",5059.29485403097
2,"(30, 15, 11)","('Medium', 'Soft', 'Soft')",5059.29485403097
2,"(15, 30, 11)","('Soft', 'Medium', 'Soft')",5059.29485403097
2,"(11, 15, 30)","('Soft', 'Soft', 'Medium')",5059.29485403097
2,"(15, 11, 30)","('Soft', 'Soft', 'Medium')",5059.29485403097
2,"(18, 28, 10)","('Soft', 'Medium', 'Soft')",5059.535952977057
2,"(10, 18, 28)","('Soft', 'Soft', 'Medium')",5059.535952977057
2,"(10, 28, 18)","('Soft', 'Medium', 'Soft')",5059.535952977057
2,"(28, 10, 18)","('Medium', 'Soft', 'Soft')",5059.535952977057
2,"(28, 18, 10)","('Medium', 'Soft', 'Soft')",5059.535952977057
2,"(18, 10, 28)","('Soft', 'Soft', 'Medium')",5059.535952977057
2,"(19, 27, 10)","('Soft', 'Medium', 'Soft')",5059.57692728476
2,"(27, 19, 10)","('Medium', 'Soft', 'Soft')",5059.57692728476
2,"(10, 19, 27)","('Soft', 'Soft', 'Medium')",5059.57692728476
2,"(27, 10, 19)","('Medium', 'Soft', 'Soft')",5059.57692728476
2,"(19, 10, 27)","('Soft', 'Soft', 'Medium')",5059.57692728476
2,"(10, 27, 19)","('Soft', 'Medium', 'Soft')",5059.57692728476
2,"(20, 20, 16)","('Medium', 'Medium', 'Hard')",5059.583960421933
2,"(20, 16, 20)","('Medium', 'Hard', 'Medium')",5059.583960421933
2,"(16, 20, 20)","('Hard', 'Medium', 'Medium')",5059.583960421933
2,"(11, 22, 23)","('Soft', 'Soft', 'Medium')",5059.584306582161
2,"(22, 23, 11)","('Soft', 'Medium', 'Soft')",5059.584306582161
2,"(23, 22, 11)","('Medium', 'Soft', 'Soft')",5059.584306582161
2,"(22, 11, 23)","('Soft', 'Soft', 'Medium')",5059.584306582161
2,"(11, 23, 22)","('Soft', 'Medium', 'Soft')",5059.584306582161
2,"(23, 11, 22)","('Medium', 'Soft', 'Soft')",5059.584306582161
2,"(21, 19, 16)","('Medium', 'Medium', 'Hard')",5059.584336478685
2,"(16, 21, 19)","('Hard', 'Medium', 'Medium')",5059.584336478685
2,"(16, 19, 21)","('Hard', 'Medium', 'Medium')",5059.584336478685
2,"(21, 16, 19)","('Medium', 'Hard', 'Medium')",5059.584336478685
2,"(19, 21, 16)","('Medium', 'Medium', 'Hard')",5059.584336478685
2,"(19, 16, 21)","('Medium', 'Hard', 'Medium')",5059.584336478685
2,"(18, 22, 16)","('Medium', 'Medium', 'Hard')",5059.585464648942
2,"(22, 16, 18)","('Medium', 'Hard', 'Medium')",5059.585464648942
2,"(22, 18, 16)","('Medium', 'Medium', 'Hard')",5059.585464648942
2,"(16, 18, 22)","('Hard', 'Medium', 'Medium')",5059.585464648942
2,"(16, 22, 18)","('Hard', 'Medium', 'Medium')",5059.585464648942
2,"(18, 16, 22)","('Medium', 'Hard', 'Medium')",5059.585464648942
2,"(23, 17, 16)","('Medium', 'Medium', 'Hard')",5059.587344932704
2,"(17, 23, 16)","('Medium', 'Medium', 'Hard')",5059.587344932704
2,"(17, 16, 23)","('Medium', 'Hard', 'Medium')",5059.587344932704
2,"(23, 16, 17)","('Medium', 'Hard', 'Medium')",5059.587344932704
2,"(16, 17, 23)","('Hard', 'Medium', 'Medium')",5059.587344932704
2,"(16, 23, 17)","('Hard', 'Medium', 'Medium')",5059.587344932704
2,"(16, 16, 24)","('Medium', 'Hard', 'Medium')",5059.589977329969
2,"(24, 16, 16)","('Medium', 'Hard', 'Medium')",5059.589977329969
2,"(16, 24, 16)","('Hard', 'Medium', 'Medium')",5059.589977329969
2,"(24, 16, 16)","('Medium', 'Medium', 'Hard')",5059.589977329969
2,"(16, 16, 24)","('Hard', 'Medium', 'Medium')",5059.589977329969
2,"(16, 24, 16)","('Medium', 'Medium', 'Hard')",5059.589977329969
2,"(16, 15, 25)","('Hard', 'Medium', 'Medium')",5059.593361840738
2,"(16, 25, 15)","('Hard', 'Medium', 'Medium')",5059.593361840738
2,"(15, 25, 16)","('Medium', 'Medium', 'Hard')",5059.593361840738
2,"(25, 16, 15)","('Medium', 'Hard', 'Medium')",5059.593361840738
2,"(15, 16, 25)","('Medium', 'Hard', 'Medium')",5059.593361840738
2,"(25, 15, 16)","('Medium', 'Medium', 'Hard')",5059.593361840738
2,"(14, 16, 26)","('Medium', 'Hard', 'Medium')",5059.597498465013
2,"(16, 14, 26)","('Hard', 'Medium', 'Medium')",5059.597498465013
2,"(26, 16, 14)","('Medium', 'Hard', 'Medium')",5059.597498465013
2,"(26, 14, 16)","('Medium', 'Medium', 'Hard')",5059.597498465013
2,"(14, 26, 16)","('Medium', 'Medium', 'Hard')",5059.597498465013
2,"(16, 26, 14)","('Hard', 'Medium', 'Medium')",5059.597498465013
2,"(16, 27, 13)","('Hard', 'Medium', 'Medium')",5059.602387202792
2,"(13, 27, 16)","('Medium', 'Medium', 'Hard')",5059.602387202792
2,"(13, 16, 27)","('Medium', 'Hard', 'Medium')",5059.602387202792
2,"(27, 16, 13)","('Medium', 'Hard', 'Medium')",5059.602387202792
2,"(27, 13, 16)","('Medium', 'Medium', 'Hard')",5059.602387202792
2,"(16, 13, 27)","('Hard', 'Medium', 'Medium')",5059.602387202792
2,"(10, 17, 29)","('Soft', 'Soft', 'Medium')",5059.604838643675
2,"(29, 17, 10)","('Medium', 'Soft', 'Soft')",5059.604838643675
2,"(10, 29, 17)","('Soft', 'Medium', 'Soft')",5059.604838643675
2,"(17, 10, 29)","('Soft', 'Soft', 'Medium')",5059.604838643675
2,"(17, 29, 10)","('Soft', 'Medium', 'Soft')",5059.604838643675
2,"(29, 10, 17)","('Medium', 'Soft', 'Soft')",5059.604838643675
2,"(16, 28, 12)","('Hard', 'Medium', 'Medium')",5059.608028054075
2,"(12, 28, 16)","('Medium', 'Medium', 'Hard')",5059.608028054075
2,"(16, 12, 28)","('Hard', 'Medium', 'Medium')",5059.608028054075
2,"(28, 16, 12)","('Medium', 'Hard', 'Medium')",5059.608028054075
2,"(12, 16, 28)","('Medium', 'Hard', 'Medium')",5059.608028054075
2,"(28, 12, 16)","('Medium', 'Medium', 'Hard')",5059.608028054075
2,"(29, 16, 11)","('Medium', 'Hard', 'Medium')",5059.614421018862
2,"(29, 11, 16)","('Medium', 'Medium', 'Hard')",5059.614421018862
2,"(16, 11, 29)","('Hard', 'Medium', 'Medium')",5059.614421018862
2,"(11, 16, 29)","('Medium', 'Hard', 'Medium')",5059.614421018862
2,"(11, 29, 16)","('Medium', 'Medium', 'Hard')",5059.614421018862
2,"(16, 29, 11)","('Hard', 'Medium', 'Medium')",5059.614421018862
2,"(16, 30, 10)","('Hard', 'Medium', 'Medium')",5059.621566097154
2,"(30, 10, 16)","('Medium', 'Medium', 'Hard')",5059.621566097154
2,"(16, 10, 30)","('Hard', 'Medium', 'Medium')",5059.621566097154
2,"(30, 16, 10)","('Medium', 'Hard', 'Medium')",5059.621566097154
2,"(10, 16, 30)","('Medium', 'Hard', 'Medium')",5059.621566097154
2,"(10, 30, 16)","('Medium', 'Medium', 'Hard')",5059.621566097154
2,"(10, 26, 20)","('Soft', 'Medium', 'Soft')",5059.727761566785
2,"(26, 20, 10)","('Medium', 'Soft', 'Soft')",5059.727761566785
2,"(20, 10, 26)","('Soft', 'Soft', 'Medium')",5059.727761566785
2,"(20, 26, 10)","('Soft', 'Medium', 'Soft')",5059.727761566785
2,"(26, 10, 20)","('Medium', 'Soft', 'Soft')",5059.727761566785
2,"(10, 20, 26)","('Soft', 'Soft', 'Medium')",5059.727761566785
2,"(10, 30, 16)","('Soft', 'Medium', 'Soft')",5059.783584284615
2,"(10, 16, 30)","('Soft', 'Soft', 'Medium')",5059.783584284615
2,"(30, 10, 16)","('Medium', 'Soft', 'Soft')",5059.783584284615
2,"(16, 10, 30)","('Soft', 'Soft', 'Medium')",5059.783584284615
2,"(16, 30, 10)","('Soft', 'Medium', 'Soft')",5059.783584284615
2,"(30, 16, 10)","('Medium', 'Soft', 'Soft')",5059.783584284615
2,"(10, 25, 21)","('Soft', 'Medium', 'Soft')",5059.988455823133
2,"(21, 25, 10)","('Soft', 'Medium', 'Soft')",5059.988455823133
2,"(10, 21, 25)","('Soft', 'Soft', 'Medium')",5059.988455823133
2,"(25, 21, 10)","('Medium', 'Soft', 'Soft')",5059.988455823133
2,"(25, 10, 21)","('Medium', 'Soft', 'Soft')",5059.988455823133
2,"(21, 10, 25)","('Soft', 'Soft', 'Medium')",5059.988455823133
2,"(6, 30, 20)","('Hard', 'Medium', 'Soft')",5060.151503915078
2,"(6, 20, 30)","('Hard', 'Soft', 'Medium')",5060.151503915078
2,"(20, 6, 30)","('Soft', 'Hard', 'Medium')",5060.151503915078
2,"(30, 6, 20)","('Medium', 'Hard', 'Soft')",5060.151503915078
2,"(30, 20, 6)","('Medium', 'Soft', 'Hard')",5060.151503915078
2,"(20, 30, 6)","('Soft', 'Medium', 'Hard')",5060.151503915078
2,"(10, 22, 24)","('Soft', 'Soft', 'Medium')",5060.359010053803
2,"(22, 24, 10)","('Soft', 'Medium', 'Soft')",5060.359010053803
2,"(22, 10, 24)","('Soft', 'Soft', 'Medium')",5060.359010053803
2,"(24, 22, 10)","('Medium', 'Soft', 'Soft')",5060.359010053803
2,"(24, 10, 22)","('Medium', 'Soft', 'Soft')",5060.359010053803
2,"(10, 24, 22)","('Soft', 'Medium', 'Soft')",5060.359010053803
2,"(29, 18, 9)","('Medium', 'Soft', 'Soft')",5060.363331315826
2,"(18, 9, 29)","('Soft', 'Soft', 'Medium')",5060.363331315826
2,"(18, 29, 9)","('Soft', 'Medium', 'Soft')",5060.363331315826
2,"(29, 9, 18)","('Medium', 'Soft', 'Soft')",5060.363331315826
2,"(9, 18, 29)","('Soft', 'Soft', 'Medium')",5060.363331315826
2,"(9, 29, 18)","('Soft', 'Medium', 'Soft')",5060.363331315826
2,"(19, 28, 9)","('Soft', 'Medium', 'Soft')",5060.403929566777
2,"(28, 9, 19)","('Medium', 'Soft', 'Soft')",5060.403929566777
2,"(19, 9, 28)","('Soft', 'Soft', 'Medium')",5060.403929566777
2,"(28, 19, 9)","('Medium', 'Soft', 'Soft')",5060.403929566777
2,"(9, 19, 28)","('Soft', 'Soft', 'Medium')",5060.403929566777
2,"(9, 28, 19)","('Soft', 'Medium', 'Soft')",5060.403929566777
2,"(6, 21, 29)","('Hard', 'Soft', 'Medium')",5060.410693944417
2,"(29, 21, 6)","('Medium', 'Soft', 'Hard')",5060.410693944417
2,"(29, 6, 21)","('Medium', 'Hard', 'Soft')",5060.410693944417
2,"(6, 29, 21)","('Hard', 'Medium', 'Soft')",5060.410693944417
2,"(21, 29, 6)","('Soft', 'Medium', 'Hard')",5060.410693944417
2,"(21, 6, 29)","('Soft', 'Hard', 'Medium')",5060.410693944417
2,"(30, 17, 9)","('Medium', 'Soft', 'Soft')",5060.432593039196
2,"(9, 17, 30)","('Soft', 'Soft', 'Medium')",5060.432593039196
2,"(17, 30, 9)","('Soft', 'Medium', 'Soft')",5060.432593039196
2,"(9, 30, 17)","('Soft', 'Medium', 'Soft')",5060.432593039196
2,"(17, 9, 30)","('Soft', 'Soft', 'Medium')",5060.432593039196
